CNPJ_Fundo;Data_Referencia;Versao;Ativo_Negociado;Natureza_Transacao;Data_Transacao;Valor_Envolvido;Data_Assembleia;Contraparte
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-02-16;264118.152;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-02-16;116590.2431;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-02-16;24725.42;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-02-16;272879.2365;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-02-16;78846.9018;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-02-16;125193.1178;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-02-16;781055.1008;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-02-16;12193.4578;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-02-16;41965.2746;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-02-17;69575.29;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-02-17;191720.16;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-02-22;538852.88;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-02-23;1155283.26;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-02-24;192012.5981;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-02-24;539405.3387;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-02-24;1155878.2621;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-02-24;406159.6853;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-02-24;69681.4159;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-02-27;741642.28;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FII - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO - FII;AQUISIÇÃO;2023-02-28;66967.9;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-02-28;763765.65;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FII - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO - FII;AQUISIÇÃO;2023-03-01;391962.4;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-03-01;30924.03;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FII - CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO - FII;AQUISIÇÃO;2023-03-02;764091.06;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-03-02;1020.12;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-03-03;362650.0469;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-03-03;29937.6631;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-03-06;340828.3966;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-03-06;402555.2934;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-03-07;21209.5644;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-03-07;38268.0321;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-03-07;454880.0443;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-03-07;402970.3392;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-03-08;164300.86;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FII - SUNO RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2023-03-09;168445.58;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-03-10;48887.58;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-03-13;168140.48;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-03-14;101227.92;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-03-15;280123.25;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-03-16;43439.93;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-03-16;43439.93;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-03-16;1042552.6898;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-03-16;164774.8146;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-03-16;48979.7747;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-03-16;168379.6547;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-03-16;101323.7432;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-03-16;280253.3929;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-03-17;40945.47;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-03-17;133576.19;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-03-20;18643.35;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-03-20;65029.66;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-03-20;436161.24;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-03-21;54904.56;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-03-21;49468.24;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-03-22;161022.67;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-03-24;4546944.18;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-03-27;20527.62;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-03-27;382633.9;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-03-28;121502.79;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO IRIDIUM RECEBIVEIS IMOBILIARIOS;AQUISIÇÃO;2023-03-29;474825.34;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-03-29;136731.92;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO IRIDIUM RECEBIVEIS IMOBILIARIOS;AQUISIÇÃO;2023-03-30;459487.87;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-03-31;118010.08;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-03-31;103808.4064;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-03-31;121681.065;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-03-31;136862.7086;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-03-31;118010.08;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-04-03;20577.9165;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-04-03;279711.3702;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-04-03;163985.5633;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-04-06;137826.23;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-04-10;85890.27;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-04-12;736.24;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-04-13;44493.91;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-04-14;6844.8;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-04-17;272660.19;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-04-18;188271.11;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-04-18;44558.8735;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-04-18;6851.4291;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-04-18;272791.5479;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-04-18;188271.11;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-04-18;1425967.1059;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-04-18;51420.2836;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-04-19;467785.36;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-04-20;30070.8;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-04-20;105265.4;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-04-24;139133.34;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-04-25;713527.24;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-04-26;160076.51;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-04-27;3380500.39;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;AQUISIÇÃO;2023-04-28;229553.71;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-05-04;773475.1447;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-05-04;229886.5553;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
41.076.564/0001-95;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;ALIENAÇÃO;2023-05-05;488764.07;2021-05-21;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
